Index,Fips,Location,Oxycodone / Hydrocodone,TimeFrame,Data Type,Data,MOE
780,24,Maryland,Hydrocodone,2002,"Rate per 100,000",3.13088,
781,24,Maryland,Hydrocodone,2003,"Rate per 100,000",3.55276,
782,24,Maryland,Hydrocodone,2004,"Rate per 100,000",3.40018,
783,24,Maryland,Hydrocodone,2005,"Rate per 100,000",4.36267,
784,24,Maryland,Hydrocodone,2006,"Rate per 100,000",4.59792,
785,24,Maryland,Hydrocodone,2007,"Rate per 100,000",4.25763,
786,24,Maryland,Hydrocodone,2008,"Rate per 100,000",4.57025,
787,24,Maryland,Hydrocodone,2009,"Rate per 100,000",4.67251,
788,24,Maryland,Hydrocodone,2010,"Rate per 100,000",4.21499,
789,24,Maryland,Hydrocodone,2011,"Rate per 100,000",4.43207,
790,24,Maryland,Hydrocodone,2012,"Rate per 100,000",4.13507,
791,24,Maryland,Hydrocodone,2013,"Rate per 100,000",3.99258,
792,24,Maryland,Hydrocodone,2014,"Rate per 100,000",3.61392,
793,24,Maryland,Hydrocodone,2015,"Rate per 100,000",3.07563,
794,24,Maryland,Hydrocodone,2016,"Rate per 100,000",2.78362,
795,24,Maryland,Oxycodone,2017,"Rate per 100,000",22.42073,
796,24,Maryland,Hydrocodone,2017,"Rate per 100,000",2.39106,
797,24,Maryland,Oxycodone,2018,"Rate per 100,000",18.90278,
798,24,Maryland,Hydrocodone,2018,"Rate per 100,000",1.97162,
799,25,Massachusetts,Oxycodone,2000,"Rate per 100,000",9.06408,
800,25,Massachusetts,Oxycodone,2001,"Rate per 100,000",10.99394,
801,25,Massachusetts,Oxycodone,2002,"Rate per 100,000",12.80147,
802,25,Massachusetts,Oxycodone,2003,"Rate per 100,000",14.2072,
803,25,Massachusetts,Oxycodone,2004,"Rate per 100,000",15.8824,
804,25,Massachusetts,Oxycodone,2005,"Rate per 100,000",15.66092,
805,25,Massachusetts,Oxycodone,2006,"Rate per 100,000",16.79426,
806,25,Massachusetts,Oxycodone,2007,"Rate per 100,000",19.07283,
807,25,Massachusetts,Oxycodone,2008,"Rate per 100,000",19.04295,
808,25,Massachusetts,Oxycodone,2009,"Rate per 100,000",20.47686,
809,25,Massachusetts,Oxycodone,2010,"Rate per 100,000",20.85514,
810,25,Massachusetts,Oxycodone,2011,"Rate per 100,000",21.87323,
811,25,Massachusetts,Oxycodone,2012,"Rate per 100,000",22.40021,
812,25,Massachusetts,Oxycodone,2013,"Rate per 100,000",22.12583,
813,25,Massachusetts,Oxycodone,2014,"Rate per 100,000",20.93388,
814,25,Massachusetts,Oxycodone,2015,"Rate per 100,000",19.80057,
815,25,Massachusetts,Oxycodone,2016,"Rate per 100,000",17.11869,
816,25,Massachusetts,Hydrocodone,2000,"Rate per 100,000",2.36889,
817,25,Massachusetts,Hydrocodone,2001,"Rate per 100,000",2.23698,
818,25,Massachusetts,Hydrocodone,2002,"Rate per 100,000",2.76736,
819,25,Massachusetts,Hydrocodone,2003,"Rate per 100,000",3.09321,
820,25,Massachusetts,Hydrocodone,2004,"Rate per 100,000",2.90151,
821,25,Massachusetts,Hydrocodone,2005,"Rate per 100,000",3.41921,
822,25,Massachusetts,Hydrocodone,2006,"Rate per 100,000",3.28476,
823,25,Massachusetts,Hydrocodone,2007,"Rate per 100,000",3.89059,
824,25,Massachusetts,Hydrocodone,2008,"Rate per 100,000",4.04891,
825,25,Massachusetts,Hydrocodone,2009,"Rate per 100,000",4.24996,
826,25,Massachusetts,Hydrocodone,2010,"Rate per 100,000",3.94668,
827,25,Massachusetts,Hydrocodone,2011,"Rate per 100,000",4.22939,
828,25,Massachusetts,Hydrocodone,2012,"Rate per 100,000",3.86966,
829,25,Massachusetts,Hydrocodone,2013,"Rate per 100,000",3.67242,
830,25,Massachusetts,Hydrocodone,2014,"Rate per 100,000",3.29021,
831,25,Massachusetts,Hydrocodone,2015,"Rate per 100,000",2.6305,
832,25,Massachusetts,Hydrocodone,2016,"Rate per 100,000",2.14886,
833,25,Massachusetts,Oxycodone,2017,"Rate per 100,000",14.65161,
834,25,Massachusetts,Hydrocodone,2017,"Rate per 100,000",1.84296,
835,25,Massachusetts,Oxycodone,2018,"Rate per 100,000",12.59453,
836,25,Massachusetts,Hydrocodone,2018,"Rate per 100,000",1.55529,
837,26,Michigan,Oxycodone,2000,"Rate per 100,000",4.44692,
838,26,Michigan,Oxycodone,2001,"Rate per 100,000",5.61806,
839,26,Michigan,Oxycodone,2002,"Rate per 100,000",5.73382,
840,26,Michigan,Oxycodone,2003,"Rate per 100,000",6.6753,
841,26,Michigan,Oxycodone,2004,"Rate per 100,000",7.25748,
842,26,Michigan,Oxycodone,2005,"Rate per 100,000",7.09697,
843,26,Michigan,Oxycodone,2006,"Rate per 100,000",8.63694,
844,26,Michigan,Oxycodone,2007,"Rate per 100,000",10.11156,
845,26,Michigan,Oxycodone,2008,"Rate per 100,000",11.85291,
846,26,Michigan,Oxycodone,2009,"Rate per 100,000",12.78044,
847,26,Michigan,Oxycodone,2010,"Rate per 100,000",13.75006,
848,26,Michigan,Oxycodone,2011,"Rate per 100,000",12.62261,
849,26,Michigan,Oxycodone,2012,"Rate per 100,000",13.92862,
850,26,Michigan,Oxycodone,2013,"Rate per 100,000",13.74408,
851,26,Michigan,Oxycodone,2014,"Rate per 100,000",14.0856,
852,26,Michigan,Oxycodone,2015,"Rate per 100,000",14.49915,
853,26,Michigan,Oxycodone,2016,"Rate per 100,000",13.65178,
854,26,Michigan,Hydrocodone,2000,"Rate per 100,000",5.47137,
855,26,Michigan,Hydrocodone,2001,"Rate per 100,000",6.19496,
856,26,Michigan,Hydrocodone,2002,"Rate per 100,000",7.84013,
857,26,Michigan,Hydrocodone,2003,"Rate per 100,000",9.11951,
858,26,Michigan,Hydrocodone,2004,"Rate per 100,000",9.65162,
859,26,Michigan,Hydrocodone,2005,"Rate per 100,000",10.11047,
860,26,Michigan,Hydrocodone,2006,"Rate per 100,000",11.81165,
861,26,Michigan,Hydrocodone,2007,"Rate per 100,000",14.19197,
862,26,Michigan,Hydrocodone,2008,"Rate per 100,000",15.35059,
863,26,Michigan,Hydrocodone,2009,"Rate per 100,000",16.91103,
864,26,Michigan,Hydrocodone,2010,"Rate per 100,000",18.66694,
865,26,Michigan,Hydrocodone,2011,"Rate per 100,000",20.79718,
866,26,Michigan,Hydrocodone,2012,"Rate per 100,000",21.20735,
867,26,Michigan,Hydrocodone,2013,"Rate per 100,000",20.81288,
868,26,Michigan,Hydrocodone,2014,"Rate per 100,000",20.84969,
869,26,Michigan,Hydrocodone,2015,"Rate per 100,000",19.22389,
870,26,Michigan,Hydrocodone,2016,"Rate per 100,000",18.01098,
871,26,Michigan,Oxycodone,2017,"Rate per 100,000",12.02877,
872,26,Michigan,Hydrocodone,2017,"Rate per 100,000",15.96582,
873,26,Michigan,Oxycodone,2018,"Rate per 100,000",9.56461,
874,26,Michigan,Hydrocodone,2018,"Rate per 100,000",12.39274,
875,27,Minnesota,Oxycodone,2000,"Rate per 100,000",3.5853,
876,27,Minnesota,Oxycodone,2001,"Rate per 100,000",4.77149,
877,27,Minnesota,Oxycodone,2002,"Rate per 100,000",5.45725,
878,27,Minnesota,Oxycodone,2003,"Rate per 100,000",6.80068,
879,27,Minnesota,Oxycodone,2004,"Rate per 100,000",7.43234,
880,27,Minnesota,Oxycodone,2005,"Rate per 100,000",7.97365,
881,27,Minnesota,Oxycodone,2006,"Rate per 100,000",8.76522,
882,27,Minnesota,Oxycodone,2007,"Rate per 100,000",9.46092,
883,27,Minnesota,Oxycodone,2008,"Rate per 100,000",10.57159,
884,27,Minnesota,Oxycodone,2009,"Rate per 100,000",11.62378,
885,27,Minnesota,Oxycodone,2010,"Rate per 100,000",11.78862,
886,27,Minnesota,Oxycodone,2011,"Rate per 100,000",12.5112,
887,27,Minnesota,Oxycodone,2012,"Rate per 100,000",12.97073,
888,27,Minnesota,Oxycodone,2013,"Rate per 100,000",12.69953,
889,27,Minnesota,Oxycodone,2014,"Rate per 100,000",13.26882,
890,27,Minnesota,Oxycodone,2015,"Rate per 100,000",13.15417,
891,27,Minnesota,Oxycodone,2016,"Rate per 100,000",12.25218,
892,27,Minnesota,Hydrocodone,2000,"Rate per 100,000",1.71423,
893,27,Minnesota,Hydrocodone,2001,"Rate per 100,000",2.07171,
894,27,Minnesota,Hydrocodone,2002,"Rate per 100,000",2.49301,
895,27,Minnesota,Hydrocodone,2003,"Rate per 100,000",3.04271,
896,27,Minnesota,Hydrocodone,2004,"Rate per 100,000",3.3201,
897,27,Minnesota,Hydrocodone,2005,"Rate per 100,000",3.71501,
898,27,Minnesota,Hydrocodone,2006,"Rate per 100,000",4.15685,
899,27,Minnesota,Hydrocodone,2007,"Rate per 100,000",4.77729,
900,27,Minnesota,Hydrocodone,2008,"Rate per 100,000",6.37034,
901,27,Minnesota,Hydrocodone,2009,"Rate per 100,000",5.35599,
902,27,Minnesota,Hydrocodone,2010,"Rate per 100,000",5.21405,
903,27,Minnesota,Hydrocodone,2011,"Rate per 100,000",5.6622,
904,27,Minnesota,Hydrocodone,2012,"Rate per 100,000",5.49708,
905,27,Minnesota,Hydrocodone,2013,"Rate per 100,000",5.33026,
906,27,Minnesota,Hydrocodone,2014,"Rate per 100,000",5.05304,
907,27,Minnesota,Hydrocodone,2015,"Rate per 100,000",4.58704,
908,27,Minnesota,Hydrocodone,2016,"Rate per 100,000",4.00458,
909,27,Minnesota,Oxycodone,2017,"Rate per 100,000",10.75829,
910,27,Minnesota,Hydrocodone,2017,"Rate per 100,000",3.43544,
911,27,Minnesota,Oxycodone,2018,"Rate per 100,000",9.07872,
912,27,Minnesota,Hydrocodone,2018,"Rate per 100,000",2.81338,
913,28,Mississippi,Oxycodone,2000,"Rate per 100,000",4.80409,
914,28,Mississippi,Oxycodone,2001,"Rate per 100,000",6.18503,
915,28,Mississippi,Oxycodone,2002,"Rate per 100,000",6.08878,
916,28,Mississippi,Oxycodone,2003,"Rate per 100,000",6.35963,
917,28,Mississippi,Oxycodone,2004,"Rate per 100,000",6.2865,
918,28,Mississippi,Oxycodone,2005,"Rate per 100,000",6.47783,
919,28,Mississippi,Oxycodone,2006,"Rate per 100,000",7.22178,
920,28,Mississippi,Oxycodone,2007,"Rate per 100,000",9.19854,
921,28,Mississippi,Oxycodone,2008,"Rate per 100,000",8.46521,
922,28,Mississippi,Oxycodone,2009,"Rate per 100,000",9.4632,
923,28,Mississippi,Oxycodone,2010,"Rate per 100,000",10.18157,
924,28,Mississippi,Oxycodone,2011,"Rate per 100,000",11.44799,
925,28,Mississippi,Oxycodone,2012,"Rate per 100,000",12.82407,
926,28,Mississippi,Oxycodone,2013,"Rate per 100,000",13.0107,
927,28,Mississippi,Oxycodone,2014,"Rate per 100,000",13.99021,
928,28,Mississippi,Oxycodone,2015,"Rate per 100,000",14.95558,
929,28,Mississippi,Oxycodone,2016,"Rate per 100,000",14.99596,
930,28,Mississippi,Hydrocodone,2000,"Rate per 100,000",6.27895,
931,28,Mississippi,Hydrocodone,2001,"Rate per 100,000",6.93553,
932,28,Mississippi,Hydrocodone,2002,"Rate per 100,000",8.46064,
933,28,Mississippi,Hydrocodone,2003,"Rate per 100,000",10.06023,
934,28,Mississippi,Hydrocodone,2004,"Rate per 100,000",11.15202,
935,28,Mississippi,Hydrocodone,2005,"Rate per 100,000",12.4596,
936,28,Mississippi,Hydrocodone,2006,"Rate per 100,000",14.74666,
937,28,Mississippi,Hydrocodone,2007,"Rate per 100,000",21.02749,
938,28,Mississippi,Hydrocodone,2008,"Rate per 100,000",18.53444,
939,28,Mississippi,Hydrocodone,2009,"Rate per 100,000",20.1942,
940,28,Mississippi,Hydrocodone,2010,"Rate per 100,000",21.0519,
941,28,Mississippi,Hydrocodone,2011,"Rate per 100,000",23.22588,
942,28,Mississippi,Hydrocodone,2012,"Rate per 100,000",23.90421,
943,28,Mississippi,Hydrocodone,2013,"Rate per 100,000",27.15842,
944,28,Mississippi,Hydrocodone,2014,"Rate per 100,000",21.04225,
945,28,Mississippi,Hydrocodone,2015,"Rate per 100,000",19.14791,
946,28,Mississippi,Hydrocodone,2016,"Rate per 100,000",18.0364,
947,28,Mississippi,Oxycodone,2017,"Rate per 100,000",14.12917,
948,28,Mississippi,Hydrocodone,2017,"Rate per 100,000",15.66781,
949,28,Mississippi,Oxycodone,2018,"Rate per 100,000",12.07075,
950,28,Mississippi,Hydrocodone,2018,"Rate per 100,000",12.26911,
951,29,Missouri,Oxycodone,2000,"Rate per 100,000",8.79525,
952,29,Missouri,Oxycodone,2001,"Rate per 100,000",14.05803,
953,29,Missouri,Oxycodone,2002,"Rate per 100,000",16.51436,
954,29,Missouri,Oxycodone,2003,"Rate per 100,000",18.59739,
955,29,Missouri,Oxycodone,2004,"Rate per 100,000",21.38755,
956,29,Missouri,Oxycodone,2005,"Rate per 100,000",22.33051,
957,29,Missouri,Oxycodone,2006,"Rate per 100,000",17.51701,
958,29,Missouri,Oxycodone,2007,"Rate per 100,000",18.10075,
959,29,Missouri,Oxycodone,2008,"Rate per 100,000",20.15855,
960,29,Missouri,Oxycodone,2009,"Rate per 100,000",21.08175,
961,29,Missouri,Oxycodone,2010,"Rate per 100,000",23.43477,
962,29,Missouri,Oxycodone,2011,"Rate per 100,000",24.34245,
963,29,Missouri,Oxycodone,2012,"Rate per 100,000",24.94995,
964,29,Missouri,Oxycodone,2013,"Rate per 100,000",23.7122,
965,29,Missouri,Oxycodone,2014,"Rate per 100,000",23.26121,
966,29,Missouri,Oxycodone,2015,"Rate per 100,000",22.80034,
967,29,Missouri,Oxycodone,2016,"Rate per 100,000",22.16243,
968,29,Missouri,Hydrocodone,2000,"Rate per 100,000",4.36272,
969,29,Missouri,Hydrocodone,2001,"Rate per 100,000",5.04053,
970,29,Missouri,Hydrocodone,2002,"Rate per 100,000",6.10561,
971,29,Missouri,Hydrocodone,2003,"Rate per 100,000",7.40444,
972,29,Missouri,Hydrocodone,2004,"Rate per 100,000",8.15205,
973,29,Missouri,Hydrocodone,2005,"Rate per 100,000",9.32341,
974,29,Missouri,Hydrocodone,2006,"Rate per 100,000",10.19744,
975,29,Missouri,Hydrocodone,2007,"Rate per 100,000",11.35104,
976,29,Missouri,Hydrocodone,2008,"Rate per 100,000",12.21223,
977,29,Missouri,Hydrocodone,2009,"Rate per 100,000",13.12389,
978,29,Missouri,Hydrocodone,2010,"Rate per 100,000",13.3119,
979,29,Missouri,Hydrocodone,2011,"Rate per 100,000",16.23908,
980,29,Missouri,Hydrocodone,2012,"Rate per 100,000",16.1747,
981,29,Missouri,Hydrocodone,2013,"Rate per 100,000",16.56782,
982,29,Missouri,Hydrocodone,2014,"Rate per 100,000",16.29927,
983,29,Missouri,Hydrocodone,2015,"Rate per 100,000",14.16408,
984,29,Missouri,Hydrocodone,2016,"Rate per 100,000",13.1041,
985,29,Missouri,Oxycodone,2017,"Rate per 100,000",19.78099,
986,29,Missouri,Hydrocodone,2017,"Rate per 100,000",11.71103,
987,29,Missouri,Oxycodone,2018,"Rate per 100,000",15.94454,
988,29,Missouri,Hydrocodone,2018,"Rate per 100,000",9.80865,
989,30,Montana,Oxycodone,2000,"Rate per 100,000",5.65346,
990,30,Montana,Oxycodone,2001,"Rate per 100,000",7.81704,
991,30,Montana,Oxycodone,2002,"Rate per 100,000",9.31386,
992,30,Montana,Oxycodone,2003,"Rate per 100,000",11.3695,
993,30,Montana,Oxycodone,2004,"Rate per 100,000",12.80305,
994,30,Montana,Oxycodone,2005,"Rate per 100,000",13.41738,
995,30,Montana,Oxycodone,2006,"Rate per 100,000",15.89467,
996,30,Montana,Oxycodone,2007,"Rate per 100,000",17.94229,
997,30,Montana,Oxycodone,2008,"Rate per 100,000",19.93361,
998,30,Montana,Oxycodone,2009,"Rate per 100,000",20.23816,
999,30,Montana,Oxycodone,2010,"Rate per 100,000",19.12758,
1000,30,Montana,Oxycodone,2011,"Rate per 100,000",19.41807,
1001,30,Montana,Oxycodone,2012,"Rate per 100,000",20.55394,
1002,30,Montana,Oxycodone,2013,"Rate per 100,000",20.38456,
1003,30,Montana,Oxycodone,2014,"Rate per 100,000",20.46034,
1004,30,Montana,Oxycodone,2015,"Rate per 100,000",20.38339,
1005,30,Montana,Oxycodone,2016,"Rate per 100,000",18.49613,
1006,30,Montana,Hydrocodone,2000,"Rate per 100,000",4.40866,
1007,30,Montana,Hydrocodone,2001,"Rate per 100,000",4.98404,
1008,30,Montana,Hydrocodone,2002,"Rate per 100,000",6.39594,
1009,30,Montana,Hydrocodone,2003,"Rate per 100,000",7.56439,
1010,30,Montana,Hydrocodone,2004,"Rate per 100,000",8.3826,
1011,30,Montana,Hydrocodone,2005,"Rate per 100,000",9.02525,
1012,30,Montana,Hydrocodone,2006,"Rate per 100,000",10.59421,
1013,30,Montana,Hydrocodone,2007,"Rate per 100,000",10.30886,
1014,30,Montana,Hydrocodone,2008,"Rate per 100,000",11.29736,
1015,30,Montana,Hydrocodone,2009,"Rate per 100,000",11.98923,
1016,30,Montana,Hydrocodone,2010,"Rate per 100,000",12.63116,
1017,30,Montana,Hydrocodone,2011,"Rate per 100,000",13.86291,
1018,30,Montana,Hydrocodone,2012,"Rate per 100,000",14.04362,
1019,30,Montana,Hydrocodone,2013,"Rate per 100,000",13.75688,
1020,30,Montana,Hydrocodone,2014,"Rate per 100,000",12.97773,
1021,30,Montana,Hydrocodone,2015,"Rate per 100,000",12.32678,
1022,30,Montana,Hydrocodone,2016,"Rate per 100,000",11.58823,
1023,30,Montana,Oxycodone,2017,"Rate per 100,000",15.39811,
1024,30,Montana,Hydrocodone,2017,"Rate per 100,000",10.39784,
1025,30,Montana,Oxycodone,2018,"Rate per 100,000",12.61904,
1026,30,Montana,Hydrocodone,2018,"Rate per 100,000",9.13637,
1027,31,Nebraska,Oxycodone,2000,"Rate per 100,000",3.58271,
1028,31,Nebraska,Oxycodone,2001,"Rate per 100,000",4.61269,
1029,31,Nebraska,Oxycodone,2002,"Rate per 100,000",5.44522,
1030,31,Nebraska,Oxycodone,2003,"Rate per 100,000",6.55483,
1031,31,Nebraska,Oxycodone,2004,"Rate per 100,000",7.35267,
1032,31,Nebraska,Oxycodone,2005,"Rate per 100,000",7.80776,
1033,31,Nebraska,Oxycodone,2006,"Rate per 100,000",8.55075,
1034,31,Nebraska,Oxycodone,2007,"Rate per 100,000",8.42415,
1035,31,Nebraska,Oxycodone,2008,"Rate per 100,000",8.8907,
1036,31,Nebraska,Oxycodone,2009,"Rate per 100,000",8.99881,
1037,31,Nebraska,Oxycodone,2010,"Rate per 100,000",8.68656,
1038,31,Nebraska,Oxycodone,2011,"Rate per 100,000",8.7423,
1039,31,Nebraska,Oxycodone,2012,"Rate per 100,000",9.07589,
1040,31,Nebraska,Oxycodone,2013,"Rate per 100,000",8.94386,
1041,31,Nebraska,Oxycodone,2014,"Rate per 100,000",9.29268,
1042,31,Nebraska,Oxycodone,2015,"Rate per 100,000",9.66823,
1043,31,Nebraska,Oxycodone,2016,"Rate per 100,000",9.75749,
1044,31,Nebraska,Hydrocodone,2000,"Rate per 100,000",3.4223,
1045,31,Nebraska,Hydrocodone,2001,"Rate per 100,000",3.98319,
1046,31,Nebraska,Hydrocodone,2002,"Rate per 100,000",4.7329,
1047,31,Nebraska,Hydrocodone,2003,"Rate per 100,000",5.50566,
1048,31,Nebraska,Hydrocodone,2004,"Rate per 100,000",5.79538,
1049,31,Nebraska,Hydrocodone,2005,"Rate per 100,000",6.16837,
1050,31,Nebraska,Hydrocodone,2006,"Rate per 100,000",6.91352,
1051,31,Nebraska,Hydrocodone,2007,"Rate per 100,000",7.27077,
1052,31,Nebraska,Hydrocodone,2008,"Rate per 100,000",7.64161,
1053,31,Nebraska,Hydrocodone,2009,"Rate per 100,000",8.13997,
1054,31,Nebraska,Hydrocodone,2010,"Rate per 100,000",8.08296,
1055,31,Nebraska,Hydrocodone,2011,"Rate per 100,000",8.89286,
1056,31,Nebraska,Hydrocodone,2012,"Rate per 100,000",9.14761,
1057,31,Nebraska,Hydrocodone,2013,"Rate per 100,000",9.14323,
1058,31,Nebraska,Hydrocodone,2014,"Rate per 100,000",9.08785,
1059,31,Nebraska,Hydrocodone,2015,"Rate per 100,000",8.53837,
1060,31,Nebraska,Hydrocodone,2016,"Rate per 100,000",8.01162,
1061,31,Nebraska,Oxycodone,2017,"Rate per 100,000",9.10042,
1062,31,Nebraska,Hydrocodone,2017,"Rate per 100,000",7.08278,
1063,31,Nebraska,Oxycodone,2018,"Rate per 100,000",7.86605,
1064,31,Nebraska,Hydrocodone,2018,"Rate per 100,000",5.95598,
1065,32,Nevada,Oxycodone,2000,"Rate per 100,000",7.86407,
1066,32,Nevada,Oxycodone,2001,"Rate per 100,000",12.62009,
1067,32,Nevada,Oxycodone,2002,"Rate per 100,000",16.71972,
1068,32,Nevada,Oxycodone,2003,"Rate per 100,000",21.48985,
1069,32,Nevada,Oxycodone,2004,"Rate per 100,000",21.69533,
1070,32,Nevada,Oxycodone,2005,"Rate per 100,000",22.61217,
1071,32,Nevada,Oxycodone,2006,"Rate per 100,000",25.74962,
1072,32,Nevada,Oxycodone,2007,"Rate per 100,000",35.655,
1073,32,Nevada,Oxycodone,2008,"Rate per 100,000",35.53311,
1074,32,Nevada,Oxycodone,2009,"Rate per 100,000",38.29678,
1075,32,Nevada,Oxycodone,2010,"Rate per 100,000",33.78669,
1076,32,Nevada,Oxycodone,2011,"Rate per 100,000",37.34041,
1077,32,Nevada,Oxycodone,2012,"Rate per 100,000",38.35799,
1078,32,Nevada,Oxycodone,2013,"Rate per 100,000",31.08538,
1079,32,Nevada,Oxycodone,2014,"Rate per 100,000",28.95706,
1080,32,Nevada,Oxycodone,2015,"Rate per 100,000",29.5921,
1081,32,Nevada,Oxycodone,2016,"Rate per 100,000",28.89757,
1082,32,Nevada,Hydrocodone,2000,"Rate per 100,000",10.17085,
1083,32,Nevada,Hydrocodone,2001,"Rate per 100,000",13.06541,
1084,32,Nevada,Hydrocodone,2002,"Rate per 100,000",20.36578,
1085,32,Nevada,Hydrocodone,2003,"Rate per 100,000",23.12512,
1086,32,Nevada,Hydrocodone,2004,"Rate per 100,000",26.85712,
1087,32,Nevada,Hydrocodone,2005,"Rate per 100,000",24.40587,
1088,32,Nevada,Hydrocodone,2006,"Rate per 100,000",30.25442,
1089,32,Nevada,Hydrocodone,2007,"Rate per 100,000",33.36885,
1090,32,Nevada,Hydrocodone,2008,"Rate per 100,000",35.17356,
1091,32,Nevada,Hydrocodone,2009,"Rate per 100,000",38.16582,
1092,32,Nevada,Hydrocodone,2010,"Rate per 100,000",31.08591,
1093,32,Nevada,Hydrocodone,2011,"Rate per 100,000",32.38386,
1094,32,Nevada,Hydrocodone,2012,"Rate per 100,000",29.60328,
1095,32,Nevada,Hydrocodone,2013,"Rate per 100,000",25.86593,
1096,32,Nevada,Hydrocodone,2014,"Rate per 100,000",21.11606,
1097,32,Nevada,Hydrocodone,2015,"Rate per 100,000",16.77744,
1098,32,Nevada,Hydrocodone,2016,"Rate per 100,000",15.54939,
1099,32,Nevada,Oxycodone,2017,"Rate per 100,000",26.56091,
1100,32,Nevada,Hydrocodone,2017,"Rate per 100,000",13.96115,
1101,32,Nevada,Oxycodone,2018,"Rate per 100,000",22.03047,
1102,32,Nevada,Hydrocodone,2018,"Rate per 100,000",11.14821,
1103,33,New Hampshire,Oxycodone,2000,"Rate per 100,000",10.08951,
1104,33,New Hampshire,Oxycodone,2001,"Rate per 100,000",11.57769,
1105,33,New Hampshire,Oxycodone,2002,"Rate per 100,000",12.1054,
1106,33,New Hampshire,Oxycodone,2003,"Rate per 100,000",12.90113,
1107,33,New Hampshire,Oxycodone,2004,"Rate per 100,000",14.51692,
1108,33,New Hampshire,Oxycodone,2005,"Rate per 100,000",15.52598,
1109,33,New Hampshire,Oxycodone,2006,"Rate per 100,000",17.60931,
1110,33,New Hampshire,Oxycodone,2007,"Rate per 100,000",21.38195,
1111,33,New Hampshire,Oxycodone,2008,"Rate per 100,000",24.25437,
1112,33,New Hampshire,Oxycodone,2009,"Rate per 100,000",27.28637,
1113,33,New Hampshire,Oxycodone,2010,"Rate per 100,000",26.97151,
1114,33,New Hampshire,Oxycodone,2011,"Rate per 100,000",27.08641,
1115,33,New Hampshire,Oxycodone,2012,"Rate per 100,000",27.77162,
1116,33,New Hampshire,Oxycodone,2013,"Rate per 100,000",27.11791,
1117,33,New Hampshire,Oxycodone,2014,"Rate per 100,000",27.92464,
1118,33,New Hampshire,Oxycodone,2015,"Rate per 100,000",25.99308,
1119,33,New Hampshire,Oxycodone,2016,"Rate per 100,000",22.13126,
1120,33,New Hampshire,Hydrocodone,2000,"Rate per 100,000",2.44783,
1121,33,New Hampshire,Hydrocodone,2001,"Rate per 100,000",2.52227,
1122,33,New Hampshire,Hydrocodone,2002,"Rate per 100,000",3.0292,
1123,33,New Hampshire,Hydrocodone,2003,"Rate per 100,000",3.42354,
1124,33,New Hampshire,Hydrocodone,2004,"Rate per 100,000",3.54324,
1125,33,New Hampshire,Hydrocodone,2005,"Rate per 100,000",3.96027,
1126,33,New Hampshire,Hydrocodone,2006,"Rate per 100,000",4.13797,
1127,33,New Hampshire,Hydrocodone,2007,"Rate per 100,000",4.74616,
1128,33,New Hampshire,Hydrocodone,2008,"Rate per 100,000",4.95995,
1129,33,New Hampshire,Hydrocodone,2009,"Rate per 100,000",5.14365,
1130,33,New Hampshire,Hydrocodone,2010,"Rate per 100,000",4.78034,
1131,33,New Hampshire,Hydrocodone,2011,"Rate per 100,000",5.01269,
1132,33,New Hampshire,Hydrocodone,2012,"Rate per 100,000",4.69658,
1133,33,New Hampshire,Hydrocodone,2013,"Rate per 100,000",4.53422,
1134,33,New Hampshire,Hydrocodone,2014,"Rate per 100,000",4.2199,
1135,33,New Hampshire,Hydrocodone,2015,"Rate per 100,000",3.72215,
1136,33,New Hampshire,Hydrocodone,2016,"Rate per 100,000",3.14256,
1137,33,New Hampshire,Oxycodone,2017,"Rate per 100,000",18.94315,
1138,33,New Hampshire,Hydrocodone,2017,"Rate per 100,000",2.74511,
1139,33,New Hampshire,Oxycodone,2018,"Rate per 100,000",15.7021,
1140,33,New Hampshire,Hydrocodone,2018,"Rate per 100,000",2.36513,
1141,34,New Jersey,Oxycodone,2000,"Rate per 100,000",6.57288,
1142,34,New Jersey,Oxycodone,2001,"Rate per 100,000",8.1134,
1143,34,New Jersey,Oxycodone,2002,"Rate per 100,000",9.53476,
1144,34,New Jersey,Oxycodone,2003,"Rate per 100,000",13.14345,
1145,34,New Jersey,Oxycodone,2004,"Rate per 100,000",14.36085,
1146,34,New Jersey,Oxycodone,2005,"Rate per 100,000",15.42023,
1147,34,New Jersey,Oxycodone,2006,"Rate per 100,000",18.44766,
1148,34,New Jersey,Oxycodone,2007,"Rate per 100,000",20.62096,
1149,34,New Jersey,Oxycodone,2008,"Rate per 100,000",23.43258,
1150,34,New Jersey,Oxycodone,2009,"Rate per 100,000",27.06923,
1151,34,New Jersey,Oxycodone,2010,"Rate per 100,000",29.17594,
1152,34,New Jersey,Oxycodone,2011,"Rate per 100,000",31.80289,
1153,34,New Jersey,Oxycodone,2012,"Rate per 100,000",30.15045,
1154,34,New Jersey,Oxycodone,2013,"Rate per 100,000",28.9951,
1155,34,New Jersey,Oxycodone,2014,"Rate per 100,000",28.93259,
1156,34,New Jersey,Oxycodone,2015,"Rate per 100,000",28.66021,
1157,34,New Jersey,Oxycodone,2016,"Rate per 100,000",26.79698,
1158,34,New Jersey,Hydrocodone,2000,"Rate per 100,000",2.51184,
1159,34,New Jersey,Hydrocodone,2001,"Rate per 100,000",2.56983,
1160,34,New Jersey,Hydrocodone,2002,"Rate per 100,000",2.84152,
